43763,p,1
5069,p,12
20823,o,1
20930,o,2
3697,p,1
22519,p,1
10032,o,2
15717,p,1
6033,o,1
4692,p,1
7135,p,1
8767,p,1
11476,p,1
7573,p,2
909,o,2
4684,p,2
62830,p,5
4773,o,1
17068,o,6
3929,o,1
2463,n,1
3758,o,1
5884,o,2
42306,p,1
5450,o,1
1586,p,3
13819,o,1
26179,o,1
1059,n,1
82989,p,1
29924,o,1
4672,n,2
60446,p,2
17990,p,1
8212,o,1
609,o,4
5465,o,6
1099,p,4
1083,n,1
2394,o,2
10444,o,1
21611,o,4
20844,o,1
31458,p,2
5001,p,1
92925,p,1
581283,o,11
3210,p,1
843362,p,45
5605,p,4
493,n,1
2627,n,1
94064,p,6
84587,n,1
4475,o,2
1058,p,13
10868,p,3
7469,p,3
48641,p,1
10186,p,1
7809,p,6
4751,p,3
7224,p,6
6572,p,2
13227,o,4
614,o,7
975,o,1
30981,p,1
3107,o,4
239,o,4
10536,o,4
7033,p,4
9353,o,3
13947,p,6
1028,o,15
20330,p,1
1088,p,5
3499,p,7
1248,p,4
39802,p,1
830058,p,34
740,p,7
44544,p,1
1115,p,3
4496,n,3
921,p,9
18468,n,1
917,o,8
9760,p,1
5773,o,2
2861,p,3
13619,o,9
607,p,3
3551,o,11
88015,p,3
11745,p,1
652440,p,8
5877,o,7
13028,n,1
1530,p,2
1701,p,3
10897,p,2
332,o,5
6536,p,4
6040,p,7
16758,o,1
565,o,1
11089,o,9
943,p,6
3775,p,5
687,p,8
5712,o,9
20381,o,1
3948,o,1
22980,o,1
8713,o,1
1845,o,9
6079,p,4
855293,p,3
3225,o,8
24,p,2
1914,p,1
2217,o,2
584,p,7
9622,o,3
52078,p,1
11278,o,1
17104,o,1
259,p,1
2416,o,3
88504,p,10
801660,n,3
10315,o,2
69036,o,2
135802,o,11
67132,p,2
4321,p,3
17760,o,1
32433,o,1
6473,o,2
7298,p,1
31686,o,2
10077,n,13
21263,o,3
7498,o,1
24304,o,1
2703,o,3
5515,o,6
3905,o,7
7581,o,11
485,o,1
78516,p,6
9829,p,1
11935,o,1
10815,p,1
8312,p,1
29975,o,3
8532,o,4
3599,p,6
10397,o,2
5987,p,2
448,n,1
16603,o,2
21737,p,4
5137,o,3
5238,o,1
38087,o,1
14650,o,1
578,n,1
10568,n,1
544481,o,57
699415,o,10
10642,o,4
14279,p,1
17085,p,3
20743,o,2
3097,p,1
94548,p,4
655489,n,36
1279,o,6
7915,p,1
885644,p,28
30598,p,1
8132,p,3
7946,p,2
5991,o,1
1798,p,7
3182,p,4
22637,o,2
44374,p,3
3568,p,8
611760,p,15
5454,o,4
2835,p,2
12548,p,2
5045,o,2
3723,o,2
3506,p,1
15530,o,3
52673,p,2
177,o,1
584588,p,29
6075,p,22
163,o,4
3894,o,1
38757,o,2
12073,o,1
13458,p,3
15840,o,8
20614,o,2
10255,o,3
8530,o,1
2224,p,2
2976,o,3
10562,n,1
4544,p,2
5445,p,1
15597,p,1
32284,o,1
7588,p,5
50611,n,3
20864,p,1
5153,p,1
2715,p,6
7426,p,2
8731,p,2
14095,p,4
4638,p,1
16054,n,1
45914,p,1
678,n,1
26175,p,1
2559,o,3
33143,o,7
768,o,4
7933,p,2
2621,o,4
46457,o,6
17635,o,3
3132,o,1
28921,p,1
2009,p,4
16937,n,1
88164,p,1
1443,o,2
5487,o,4
5072,p,2
8910,o,2
455,p,1
3799,p,1
24398,o,1
41607,p,2
19745,p,1
84,o,2
5995,o,10
52013,p,2
30,n,2
4726,p,4
46107,p,5
92000,p,1
18495,o,1
29796,o,1
110277,p,3
211760,p,12
4543,o,3
14470,p,1
25949,o,2
1685,p,1
594027,o,132
2099,o,9
32405,o,1
6222,p,6
13945,p,16
83842,p,2
961448,p,40
1001816,o,27
868561,p,12
412,o,4
86946,o,2
567916,o,29
10220,p,1
2208,p,16
7359,p,2
1679,o,6
10128,p,4
2834,p,1
4261,o,1
9672,p,1
7303,p,1
5541,p,6
3249,o,1
10893,p,2
6678,o,7
639719,p,15
4819,o,2
1693,o,4
5206,o,3
103,o,1
1231,p,7
70308,p,1
24108,o,1
2530,p,8
24577,p,1
1438,p,6
6553,p,1
40873,o,5
5973,o,7
16636,o,5
11563,p,1
716,o,16
681170,p,14
6184,o,22
4886,p,2
18425,p,2
620,o,3
1904,p,7
6270,o,2
7376,o,4
1379,o,2
2369,o,2
7480,o,2
39546,p,1
92,p,4
11756,o,1
6487,o,7
15337,p,3
10875,p,1
3991,o,7
6074,p,2
1947,p,7
5134,o,2
5266,o,24
2474,p,4
5033,p,4
54669,o,6
23268,n,1
491,o,8
79250,p,1
8090,p,7
937,p,4
33108,p,2
6903,o,5
32166,p,5
5323,o,2
10936,o,1
48829,p,1
17166,n,6
10892,o,1
8147,p,2
7979,o,6
43953,p,2
774,p,2
7075,n,26
2754,o,1
9169,p,2
58574,o,1
30924,o,5
6960,o,3
6745,o,1
1405,p,1
13473,o,7
2825,p,1
360,o,1
13421,p,1
20119,p,2
1662,o,1
94246,p,1
4901,p,1
19751,o,1
7026,o,1
9424,o,1
15917,p,1
18819,o,3
10092,o,4
10044,p,1
10848,p,1
5353,p,1
27998,p,1
247,n,1
1251,p,1
9454,o,1
89237,o,1
660,n,1
728203,p,42
6609,p,1
762058,p,15
15014,p,1
7424,p,5
987959,o,27
629,o,3
8500,o,1
1698,o,11
11075,p,2
12122,p,5
708724,n,4
1210,p,3
8333,p,5
8388,p,1
7051,o,35
45599,o,1
102,p,3
492,o,6
4293,p,1
87099,p,1
5348,o,3
1614,p,2
8194,o,4
2520,o,7
1567,o,2
2317,p,4
4097,p,5
15189,p,2
2554,o,4
15272,o,1
1300,o,8
3485,o,2
1066,p,1
13006,o,14
1181,p,4
5895,p,4
2539,p,7
6470,n,1
8145,o,4
852,o,2
1192,p,10
3856,o,8
1740,p,5
18352,p,2
7783,p,1
8779,p,2
47849,o,1
11624,o,3
14748,p,2
2074,p,8
9484,p,7
2978,p,7
48980,n,2
2721,o,1
21852,o,22
7381,o,1
11178,o,1
3144,p,1
42400,p,1
16715,p,4
16492,p,1
27449,n,1
4030,o,1
2412,p,2
6294,p,8
14456,p,2
5508,o,1
6899,p,2
8586,p,2
6018,o,1
3267,n,1
24515,n,1
115388,p,2
12101,p,2
18768,p,1
6174,n,3
6294,o,1
42340,p,1
1501,n,1
1718,n,1
7638,o,4
21713,o,7
20055,o,1
2744,o,1
2310,p,1
13140,p,6
7245,p,1
41812,p,1
7794,p,1
1892,p,2
34,p,1
194,n,1
48765,o,1
1355,o,1
11911,p,4
66771,p,1
34124,p,8
1552,n,2
88151,p,1
731224,p,33
8639,p,4
7332,o,8
1018,p,4
972802,n,7
2609,o,1
2188,o,2
3392,o,10
106576,p,2
10337,o,1
9426,p,6
45927,p,2
5196,p,7
10567,o,2
732,o,6
37597,o,1
2159,o,19
32136,p,2
7758,o,4
7633,n,5
3722,o,2
4329,o,22
731055,p,5
10016,o,3
1824,p,1
67706,p,10
8533,p,1
30963,o,7
1626,o,19
9836,o,5
14867,o,2
18646,p,5
25898,n,1
7165,p,1
7562,p,8
787,p,2
886,o,3
2884,p,3
3350,o,8
2574,p,4
13564,p,4
4598,o,20
14820,p,3
3929,p,1
10449,p,2
5148,p,1
530,n,1
6427,o,7
11129,o,2
64271,o,7
82632,p,3
17645,o,11
40245,o,1
14268,p,1
15277,p,1
1064,p,1
2554,p,7
2171,o,1
2908,p,10
5678,p,5
7860,o,2
13832,p,1
9409,p,1
961,p,5
11614,o,5
221,o,3
3473,p,1
5067,p,5
11194,p,1
946,p,3
7344,p,3
7028,o,14
14267,o,3
13468,p,2
81695,o,1
9316,o,3
2568,p,1
5083,p,1
699577,n,2
399,o,5
761,p,1
6766,o,10
90989,o,1
19629,n,2
9224,o,1
1335,o,2
5085,p,4
25224,o,2
15613,p,1
20537,o,2
1668,n,1
13346,o,1
22503,p,1
16560,p,1
6303,o,5
30372,p,1
512,p,11
76950,p,2
679,o,1
17732,o,2
37108,p,1
10750,p,1
3689,o,2
1971,o,1
3462,o,2
5812,p,8
11094,p,3
5801,o,2
296,p,9
809,p,22
4161,o,12
682387,p,17
1004318,o,6
3410,p,3
855293,o,9
3503,o,3
5691,p,2
3617,p,1
15347,o,2
6843,p,4
4654,p,2
12480,o,3
10455,p,1
6476,p,2
8652,p,1
663882,o,18
424,p,3
17388,o,7
12768,o,7
12111,o,28
18503,o,1
1457,p,1
9745,p,1
138,o,9
11143,p,1
6723,o,1
29931,p,1
33673,p,1
64820,p,1
5704,p,1
7228,p,2
749123,n,2
5187,n,1
12751,o,1
5367,o,2
41195,p,1
79351,o,7
5014,o,1
2496,o,4
87771,o,6
7621,o,2
38582,p,1
5294,o,9
6892,o,9
8009,o,1
11139,p,4
4768,p,2
41607,n,1
722731,p,7
15163,p,2
28269,n,2
3917,o,1
2211,p,6
11583,o,1
78798,p,2
3113,o,1
23661,o,7
35854,p,1
6081,o,2
24831,p,3
11246,o,1
2533,n,1
39621,p,1
18843,o,1
10392,p,3
1590,o,3
12045,o,3
7200,o,1
11266,p,1
25624,o,2
1301,p,2
5940,o,3
38841,p,1
998,p,1
11010,o,3
29597,o,2
36419,o,3
23984,p,1
67720,o,2
6859,o,2
1795,p,19
6020,o,1
25300,p,1
10970,p,2
18437,p,5
7082,p,6
47421,p,2
9487,p,1
6638,p,2
1070,p,1
4703,n,1
8231,o,1
11749,p,3
105860,p,1
27269,p,3
40745,o,1
1697,o,6
11840,o,1
8158,o,1
624586,o,84
1069,o,2
5686,o,10
3256,o,3
853517,p,40
983274,o,214
1785,p,14
16860,p,1
12674,o,1
727444,o,25
963954,n,36
10955,o,10
12328,o,2
15166,n,1
42740,n,3
81068,o,1
127,p,6
7638,p,7
7220,o,2
3042,p,4
13340,p,1
22724,p,3
45215,o,1
8819,o,7
804,o,8
16888,p,2
17093,o,2
9836,p,10
6228,o,12
42049,p,1
8160,p,3
1083,p,1
4080,n,1
46957,n,2
1651,p,8
5392,p,2
3164,p,11
4655,o,1
6894,o,5
87524,p,2
7723,p,7
2591,p,6
12863,o,1
492,p,5
837,o,4
13348,o,5
6301,o,7
11914,n,1
720374,p,9
1359,o,1
24702,o,3
3793,o,14
14637,o,1
2206,o,2
3078,p,5
5341,o,1
13253,o,3
7872,o,18
106209,o,2
9565,o,2
7138,o,2
9998,p,2
64103,p,1
877651,o,4
6289,o,1
3841,o,8
16232,o,1
89605,o,3
8301,o,1
4547,p,1
15951,p,8
1100,p,1
85833,o,2
1989,o,3
2595,o,7
95753,o,6
3500,p,1
52569,o,1
736560,n,1
7369,o,46
17765,o,4
43761,p,3
67021,p,3
3344,o,7
881810,n,1
1268,p,2
4747,o,8
8993,p,5
7455,o,1
30919,o,1
2065,p,1
28821,o,1
24419,o,23
9309,p,3
8926,p,1
16141,o,1
19733,n,3
88236,p,1
6595,o,1
7062,o,3
42185,p,1
18724,o,1
7236,o,2
13870,o,1
2576,p,8
7617,p,6
6988,p,3
57579,n,1
9653,n,3
7434,p,1
2485,p,1
22590,p,2
2837,o,4
5475,n,1
28275,n,1
4345,p,1
4120,p,1
1899,n,1
3347,o,1
15992,n,1
2086,n,1
674219,o,18
9154,o,7
6544,p,12
562901,o,18
898441,o,47
893714,p,21
666392,o,25
34623,p,1
669,o,14
1891,o,5
4671,p,3
12438,p,5
8346,n,1
50861,o,5
639278,p,4
3414,o,7
46997,p,3
2393,o,1
2261,p,6
8942,p,1
5096,p,2
14153,o,2
5364,o,1
93445,p,1
890,p,4
4861,p,1
973185,p,19
618171,o,30
865563,p,16
12722,p,2
180,p,1
1542,p,8
4956,o,7
83666,o,1
9652,o,4
20272,p,1
4572,p,4
2440,o,1
708005,o,42
7533,p,3
71792,p,3
35164,p,1
2668,o,8
11604,o,1
10595,o,7
3990,o,6
868742,o,20
4444,o,4
2138,p,1
8053,o,3
7761,p,5
555630,o,10
5347,o,5
5934,o,3
7634,p,4
9104,o,2
7768,o,2
1001,o,11
95795,p,1
11803,p,2
14414,p,1
22758,p,1
7313,p,3
5294,p,7
31446,o,3
6212,p,10
25980,p,7
3800,p,3
8944,p,5
11241,o,1
94013,o,1
90016,n,1
2196,p,1
3356,o,1
3825,o,2
1141,n,1
668142,n,4
224,p,7
23311,p,1
28205,o,1
3839,p,3
14201,o,1
1543,p,6
9252,p,1
6703,n,1
7399,n,5
24018,p,1
9925,n,1
1708,p,10
9289,p,1
30968,p,3
5021,p,12
2972,p,1
4389,p,10
1862,o,14
35309,o,1
3271,o,1
4886,n,1
22832,p,4
824,p,2
16203,p,2
6090,p,1
5473,p,4
20017,p,2
7535,o,11
24180,o,1
5034,o,6
11898,p,3
10449,o,1
8287,p,6
13016,p,1
3605,p,3
8208,o,2
39315,o,2
10094,o,7
8265,o,3
2320,p,1
7026,p,1
4706,o,8
81285,o,2
3814,o,1
10397,p,1
6962,p,4
847,p,3
89077,p,1
721686,n,2
39651,o,3
132633,p,1
8960,o,3
11195,p,1
600499,n,4
38167,n,1
26972,p,2
49140,p,5
481,p,3
5024,n,1
7954,o,4
3386,p,1
866023,o,39
733095,o,40
4707,o,3
3142,p,3
1009,p,8
4939,p,2
8262,p,2
1622,o,26
29149,o,2
907957,p,20
5504,p,10
1499,p,6
36067,p,3
7636,o,2
16345,o,1
20555,p,2
2466,p,2
54865,p,3
13397,p,3
47981,p,3
11656,p,1
2377,p,3
5543,o,3
16826,o,1
2340,o,9
5664,o,5
9921,p,1
11681,p,3
7892,o,15
15576,o,1
3,o,27
28741,p,1
699415,n,2
4448,o,2
155,p,3
84357,p,1
51971,p,1
2877,p,3
15776,p,1
11788,n,1
182,p,2
6299,p,4
25770,o,12
11911,n,1
22825,o,3
2467,o,3
12282,p,2
7128,o,1
15806,p,2
620,p,5
2302,p,4
3678,o,6
1348,o,6
4660,o,4
13168,o,3
18316,o,6
96064,o,6
3637,p,4
995017,o,5
87915,o,1
25862,o,2
1417,p,4
7476,p,3
5013,o,5
11772,o,1
9023,p,3
16768,p,1
5777,p,1
11483,o,1
10709,o,1
20013,o,3
13047,p,2
10507,p,1
389,o,17
17805,p,4
8791,o,2
11549,p,2
1494,n,6
882,n,1
44377,o,1
184226,o,6
84199,p,1
82353,p,1
1402,p,2
13487,o,1
2566,o,4
4264,o,3
8046,o,5
23,o,14
6676,o,2
779135,n,1
1384,o,7
7447,p,1
39483,p,3
15314,o,1
21662,p,2
38993,p,1
9050,o,2
940,o,2
5527,n,1
10236,o,2
1942,o,1
3729,o,1
4505,o,1
236,o,2
11903,n,1
743738,o,93
44512,p,2
750,o,27
10424,o,11
15908,o,3
617053,o,52
23417,p,4
2276,o,5
2288,o,1
10030,p,4
8514,n,1
962494,o,215
16620,o,3
7763,o,1
7069,p,5
30952,p,1
2504,p,2
3122,p,2
2378,o,17
2772,o,9
7403,o,2
6461,o,5
8726,p,5
46623,p,4
3370,p,5
48829,o,1
5110,o,10
9530,o,9
962048,p,14
9452,p,3
1728,o,6
39726,p,3
26575,o,75
13414,p,1
94435,o,1
5582,p,1
6053,p,2
10209,n,1
6150,o,2
667,p,6
4351,n,3
96114,p,2
403,o,8
10065,o,1
6531,o,9
1550,p,2
14313,o,1
4812,n,1
16973,p,4
264,n,2
2001,p,1
269,p,6
7415,p,3
2364,o,1
16324,o,1
36736,p,1
6168,p,2
3510,o,2
1027,o,6
3195,o,4
4269,p,6
5920,o,1
23141,o,2
230,o,23
68350,o,10
803,n,1
43010,p,2
3052,o,11
3064,o,1
6672,o,1
513,p,3
12913,o,5
2754,p,1
297,p,2
4945,o,6
6113,o,7
5255,p,1
8258,p,4
5337,o,4
5186,o,5
4354,p,5
1816,p,4
25743,o,1
1516,o,6
7354,p,1
81129,o,3
16251,o,2
605678,n,1
97784,p,1
8248,o,4
15420,p,1
8808,p,2
8031,o,1
16554,o,6
12579,p,3
13286,o,1
8148,p,11
8507,p,1
765,p,9
13627,p,2
27095,p,3
859679,n,1
5413,p,3
13854,o,1
2225,o,1
94008,o,2
12738,p,1
83553,n,3
10280,n,2
36792,n,1
15178,o,4
4537,p,3
37416,n,1
44751,o,1
5248,p,6
7063,o,2
2381,p,1
969,o,1
10342,o,9
23491,p,3
42840,p,1
7829,o,1
862497,o,60
1358,o,95
471,o,2
1995,n,3
11001,p,3
748,o,9
7048,o,14
633477,p,18
12128,o,1
285,o,19
1607,o,3
19829,p,1
607883,o,26
8207,o,3
4471,p,3
702981,p,24
7969,o,3
20096,p,1
1687,o,1
8673,p,7
1562,o,29
870,p,2
3591,o,5
743,p,5
3113,p,4
11796,p,2
4848,p,3
7799,p,17
9986,n,1
1027,n,1
781,o,7
80,o,1
7120,p,8
16748,p,1
5894,p,1
10542,o,1
6876,p,3
22925,p,1
58208,o,1
12840,o,1
7920,o,1
50244,p,2
3332,p,5
10908,o,2
27577,p,1
6981,o,3
823,o,3
2776,n,2
7596,p,1
37863,o,1
3453,o,1
19733,o,3
838672,n,1
9514,p,4
2895,o,3
19996,p,2
380,p,1
14804,o,3
6392,p,3
7285,p,2
3768,o,4
65132,o,1
1928,p,11
24572,n,2
3826,n,7
7945,p,4
7807,p,6
630413,n,9
10507,n,1
22,n,1
8258,n,4
7921,o,1
2343,o,1
5007,o,1
13085,o,1
28412,p,1
10071,n,1
48352,o,1
4698,p,4
805323,p,1
8611,o,1
10588,p,1
56806,o,1
23227,o,3
10244,p,1
8014,p,1
19799,p,1
20229,p,1
15059,n,3
2325,p,5
10297,p,5
3973,o,1
18379,o,1
542761,o,18
698575,o,8
4538,p,3
30311,p,1
239,p,1
7909,p,6
95370,p,2
881810,o,34
855,o,8
61725,o,1
29035,p,5
901,p,4
954583,o,48
5778,p,1
1480,o,13
1971,p,5
1835,o,5
7246,o,3
12095,p,1
2403,p,7
3014,o,1
572850,p,33
593462,o,61
820065,p,8
111,p,1
2526,p,1
793394,p,13
740,o,9
210,o,1
17861,o,10
41424,o,3
15875,o,3
21061,o,1
32166,o,9
29330,o,7
8596,p,2
16306,o,3
3662,p,2
1576,o,1
10352,o,1
18294,p,1
448,p,4
3033,p,5
5428,p,3
2487,p,6
8408,p,2
5356,o,4
7525,p,3
853,o,1
4314,p,2
13176,o,2
615655,o,10
4522,n,3
5737,o,6
944687,n,1
7734,p,10
4159,o,8
5435,o,1
1988,o,12
1209,p,2
2664,p,1
35008,p,1
19897,o,1
5252,o,7
1536,o,2
12,p,2
2946,p,2
2886,o,8
22071,p,1
12169,o,3
2419,o,1
10371,o,4
95853,o,3
44906,o,1
7445,p,1
9343,p,4
1985,p,1
10073,o,10
14834,o,1
25064,p,1
71188,o,1
11572,p,1
10275,o,2
8936,o,3
662,o,3
76950,n,1
8383,p,1
5883,p,7
25873,o,1
118720,o,3
7540,p,1
10659,o,3
85021,o,3
46922,o,1
13399,o,3
5235,o,6
9533,o,3
21739,p,2
10361,n,1
7283,o,1
3356,p,1
9210,n,1
517,p,1
9324,p,1
50029,o,2
58891,o,1
3031,p,2
371,n,1
9638,o,2
2799,o,1
7900,p,2
2709,n,1
5876,n,1
259,o,7
1628,n,2
2180,o,4
10262,p,2
672388,p,15
7016,o,5
75079,p,1
4264,p,12
2552,p,6
1067,p,2
10413,p,9
850,p,4
723008,p,9
1517,p,10
854,p,3
11362,p,3
8471,p,9
5057,o,1
3933,p,2
80892,o,2
9989,o,3
17804,o,4
17846,o,2
15103,p,2
5526,p,1
3477,p,3
2032,o,3
10255,p,1
5069,o,6
54980,o,1
74447,o,1
16342,o,1
16944,n,1
5182,o,8
6016,p,3
2735,p,4
24,o,7
3429,o,42
725,o,6
825548,o,14
10179,p,1
87821,p,1
9495,p,3
7263,p,1
906,o,2
7572,o,4
19012,p,3
1018,o,14
943,o,4
2979,p,4
47438,p,3
8039,o,1
588,p,1
3562,p,1
70,p,2
38003,o,1
9974,p,20
22961,o,4
818377,p,10
1152,p,7
2531,p,2
6048,o,8
5617,p,6
12399,n,1
8281,o,1
34660,p,3
6130,o,3
966,n,2
13472,p,4
11451,n,1
6608,p,1
2481,p,2
9509,p,1
3546,o,12
6856,o,5
4417,p,1
93100,p,1
213,p,3
7003,o,5
1551,o,9
13526,o,3
3025,p,5
37843,p,3
74039,o,1
3099,o,6
832053,n,1
16647,p,2
6629,o,3
895,p,2
7001,o,5
23340,o,1
388,o,1
6347,o,5
499118,p,1
11544,p,7
18350,o,3
1180,p,1
23227,p,10
8446,o,3
2673,p,1
9000,o,3
19012,o,2
96114,n,1
9397,o,1
8697,n,1
2870,n,2
2284,p,1
7937,o,6
6674,o,1
811,o,1
16489,p,1
10553,o,2
85321,o,5
2811,o,3
47978,o,1
20878,o,1
2043,o,6
4345,o,4
8319,n,1
6136,p,4
2768,p,1
9704,o,3
85396,p,1
43259,p,1
8646,p,6
10669,p,1
11113,p,1
1870,o,3
3519,o,1
19165,p,1
46153,o,6
4796,p,2
16750,p,1
492,n,5
638719,o,104
15111,p,2
539351,p,25
563491,o,18
7286,o,1
4830,o,8
31985,o,2
11454,p,4
9347,p,6
1460,p,6
4222,o,3
9467,p,3
5594,o,4
8168,p,6
40662,p,1
6935,p,5
9250,p,3
1533,p,5
2198,o,4
9,p,4
4378,p,5
8763,o,3
8716,p,6
17067,o,1
2766,o,2
19930,o,4
2083,o,2
799,p,9
4746,p,3
406,o,2
2171,p,2
3777,o,2
11215,p,8
13914,p,1
9897,p,3
16227,p,3
6182,p,1
2962,p,3
711969,n,3
9107,o,1
7208,n,1
7548,o,6
3826,p,3
20522,o,6
911,o,29
39066,o,1
2132,o,3
7050,p,2
17802,o,4
6276,o,5
7533,o,4
30311,o,1
16123,o,3
1176,o,3
15664,o,1
705,o,2
10988,p,16
3108,o,4
3783,p,1
793062,o,3
2179,o,4
7209,o,2
672,o,6
5398,o,1
