116863923,5,1.6545454545454545,91
20060856,5,3.9130434782608696,90
136716374,9,5.625,90
344193232,7,4.238095238095238,89
310591326,7,2.933333333333333,88
239588666,6,2.933333333333333,88
172538249,21,3.3461538461538463,87
260782252,6,2.230769230769231,87
156149644,5,2.175,87
78951388,4,2.175,87
403284,5,2.210526315789474,84
418440,6,2.3055555555555554,83
59307,4,1.5961538461538463,83
341140620,5,3.0,81
893743,4,1.975609756097561,81
222605292,6,2.925925925925926,79
38475416,8,4.9375,79
85730553,6,2.5161290322580645,78
42855528,5,2.108108108108108,78
62129,6,3.12,78
87532786,8,4.052631578947368,77
303870143,5,3.5,77
2376548,5,2.242424242424242,74
403559000,4,1.8048780487804879,74
151148132,8,2.8076923076923075,73
210095012,6,2.607142857142857,73
127946657,6,2.7037037037037037,73
310421632,5,3.227272727272727,71
8916207,5,2.3666666666666667,71
976892,3,1.9722222222222223,71
3651363,5,2.4482758620689653,71
879485,7,3.1818181818181817,70
8703968,4,1.6666666666666667,70
43019990,6,2.5555555555555554,69
14674611,7,5.230769230769231,68
2282540,5,2.8333333333333335,68
226662463,8,2.7916666666666665,67
139255511,5,2.68,67
320393160,10,5.583333333333333,67
4297324,7,4.466666666666667,67
58959410,5,2.4444444444444446,66
17323200,5,2.75,66
327458,6,2.75,66
2765807,5,2.4615384615384617,64
281063780,5,2.3703703703703702,64
14321537,7,2.3703703703703702,64
220808136,6,2.8636363636363638,63
407799,6,1.8529411764705883,63
193815886,3,1.8235294117647058,62
290864024,5,2.772727272727273,61
206006420,8,3.588235294117647,61
150428701,2,1.1090909090909091,61
173195302,7,5.545454545454546,61
214018804,5,2.727272727272727,60
369190,7,5.0,60
58753234,6,2.230769230769231,58
158450450,7,2.6363636363636362,58
311727,3,1.5405405405405406,57
324508983,8,5.7,57
17841490,5,2.7142857142857144,57
65541814,4,2.1923076923076925,57
2567726,5,2.4782608695652173,57
242199054,4,2.9473684210526314,56
66800910,6,3.2941176470588234,56
80653744,6,3.6666666666666665,55
209302115,3,1.6666666666666667,55
227466728,6,2.25,54
95899246,5,2.347826086956522,54
11990550,5,2.7,54
197526118,7,4.909090909090909,54
240110177,4,1.625,52
1264434,5,1.9259259259259258,52
34813690,4,2.4285714285714284,51
54882977,5,3.0,51
207731224,4,2.125,51
460162,8,3.0,51
214858839,5,2.6842105263157894,51
319013479,6,3.0625,49
3128081,6,2.3333333333333335,49
292201997,5,3.2666666666666666,49
138342097,7,1.8846153846153846,49
114349945,6,2.8823529411764706,49
27210095,5,1.8461538461538463,48
1768497,6,3.2,48
35080286,5,2.2857142857142856,48
255892030,13,3.9166666666666665,47
1526960,6,3.6153846153846154,47
36518487,8,3.8333333333333335,46
193760890,44,15.333333333333334,46
160528206,4,2.5555555555555554,46
371291589,4,2.142857142857143,45
325522670,44,22.5,45
1966360,6,2.3684210526315788,45
180725764,6,3.0,45
159084627,8,3.2142857142857144,45
163757701,4,2.2,44
23138404,3,1.4193548387096775,44
235108736,15,4.0,44
29488275,3,1.8333333333333333,44
624915,5,2.4444444444444446,44
260975240,44,44.0,44
405432265,6,3.6666666666666665,44
147509971,6,2.4444444444444446,44
407844,5,2.8666666666666667,43
97230144,7,7.0,42
58280340,6,3.230769230769231,42
5129492,6,2.9285714285714284,41
7956735,5,2.5625,41
286603795,9,3.727272727272727,41
49145312,7,2.9285714285714284,41
23096189,4,2.5,40
16043157,4,2.2222222222222223,40
14370190,4,2.2222222222222223,40
18690,3,1.6666666666666667,40
6731213,6,4.0,40
2183360,2,1.1818181818181819,39
134322404,6,3.4545454545454546,38
14495210,5,2.923076923076923,38
8096456,5,2.8461538461538463,37
172395163,6,2.642857142857143,37
451758,3,1.85,37
52790794,5,2.642857142857143,37
16383537,6,4.111111111111111,37
36436074,4,1.85,37
151361466,4,2.642857142857143,37
118162053,8,6.0,36
154058044,6,2.4,36
409184583,21,6.0,36
235269191,4,2.3333333333333335,35
132579016,4,2.0588235294117645,35
231957344,4,2.3333333333333335,35
86849092,3,2.0588235294117645,35
76468092,6,2.6153846153846154,34
72912784,4,2.6153846153846154,34
398965321,4,2.0,34
221069217,15,3.7777777777777777,34
305850663,6,4.857142857142857,34
99301,2,1.5454545454545454,34
168085884,4,3.090909090909091,34
319343955,5,1.5454545454545454,34
57707367,5,2.2,33
28654359,5,2.75,33
366534688,10,2.5384615384615383,33
572439,5,3.6666666666666665,33
297603,5,1.65,33
306991165,5,2.5384615384615383,33
169366230,4,2.0,32
55087132,4,1.7777777777777777,32
34524922,3,1.3333333333333333,32
167972152,6,3.5555555555555554,32
247841036,4,2.909090909090909,32
24491494,8,8.0,32
734115,3,1.5238095238095237,32
249236034,2,1.3333333333333333,32
59934773,6,4.571428571428571,32
79570989,4,2.2857142857142856,32
130925262,6,2.2142857142857144,31
155585362,6,3.875,31
286667206,5,2.3846153846153846,31
136894558,8,2.5833333333333335,31
367463937,9,7.75,31
181115292,3,2.2142857142857144,31
55014950,4,2.8181818181818183,31
1321629,3,1.8235294117647058,31
5932908,3,2.066666666666667,31
2513213,6,3.1,31
168400082,6,3.0,30
288337352,4,2.5,30
195087049,6,4.285714285714286,30
155128508,3,1.7647058823529411,30
410964217,5,2.727272727272727,30
378364203,6,3.3333333333333335,30
176438100,5,3.3333333333333335,30
20754499,5,2.727272727272727,30
44981485,4,2.727272727272727,30
118708,4,2.5,30
4085435,2,1.4285714285714286,30
155246818,5,2.3076923076923075,30
6330722,5,2.230769230769231,29
80602731,6,4.833333333333333,29
4536193,4,3.2222222222222223,29
295917,10,3.625,29
2014391,6,2.6363636363636362,29
243526749,4,2.6363636363636362,29
282061277,6,2.6363636363636362,29
46414756,5,3.2222222222222223,29
382441553,4,2.4166666666666665,29
239575023,5,2.5454545454545454,28
310343416,5,3.111111111111111,28
319619354,6,4.666666666666667,28
70889919,3,2.8,28
151737593,4,2.3333333333333335,28
290534831,5,3.111111111111111,28
240492300,4,3.375,27
10535683,5,2.076923076923077,27
567222,10,3.857142857142857,27
475146,2,1.35,27
47158095,5,3.0,27
364848778,4,3.0,27
150995,4,1.8,27
205025515,5,3.857142857142857,27
4499316,3,2.076923076923077,27
510709,6,2.076923076923077,27
2657713,6,3.0,27
319224350,3,2.3636363636363638,26
407785,4,2.3636363636363638,26
7443075,3,1.7333333333333334,26
111311033,5,4.333333333333333,26
66677082,4,2.6,26
399223,5,2.888888888888889,26
912736,4,1.8571428571428572,26
3854440,3,1.8571428571428572,26
662742,3,2.0,26
387712140,5,5.0,25
2155619,5,2.272727272727273,25
12996781,5,2.7777777777777777,25
227600753,5,5.0,25
342801,5,2.272727272727273,25
682905,3,1.7857142857142858,25
344755507,5,5.0,25
224960392,5,4.166666666666667,25
289797882,5,2.5,25
416139211,5,2.7777777777777777,25
193897800,10,4.8,24
214645543,6,6.0,24
298563922,20,12.0,24
165545056,4,2.1818181818181817,24
254635859,5,2.1818181818181817,24
280228303,4,2.4,24
320660377,5,2.0,24
323999,10,2.6666666666666665,24
6537112,4,4.0,24
130750871,13,4.0,24
14258645,6,4.0,24
160819,4,1.6,24
103208,4,2.4,24
357806,5,2.5555555555555554,23
15545547,4,2.3,23
422649223,5,4.6,23
400910907,5,2.875,23
6744539,4,2.090909090909091,23
11571453,3,1.7692307692307692,23
3856096,3,2.090909090909091,23
164954105,3,2.5555555555555554,23
144386824,4,2.3,23
168695513,5,2.5555555555555554,23
19612528,5,2.0,22
48378951,4,2.4444444444444446,22
22112443,5,2.2,22
4854030,5,2.4444444444444446,22
228104309,3,2.4444444444444446,22
3721603,7,4.4,22
64741908,4,2.2,22
824383,3,2.0,22
1845570,2,1.5714285714285714,22
886711,3,2.2,22
163116512,4,1.8333333333333333,22
291683267,5,2.75,22
420144385,13,7.333333333333333,22
373428192,5,4.4,22
134730861,10,3.6666666666666665,22
325079043,4,2.75,22
263112827,5,3.6666666666666665,22
57437721,6,3.6666666666666665,22
192179072,6,2.625,21
109890641,5,2.625,21
324412692,3,2.1,21
3131186,4,2.625,21
2011760,3,1.5,21
393162698,5,3.5,21
3374,4,1.9090909090909092,21
359983855,5,4.2,21
152845720,6,2.1,21
2751640,4,2.625,21
220282982,6,2.0,20
308586273,5,2.5,20
430150815,5,2.0,20
316382602,5,2.5,20
247749355,4,2.5,20
206214985,4,2.5,20
302081381,5,5.0,20
151766072,2,1.1764705882352942,20
107373,8,2.0,20
182077,2,1.6666666666666667,20
32781,8,5.0,20
68505824,4,3.3333333333333335,20
21270338,8,3.3333333333333335,20
3593165,3,2.0,20
550443,4,3.3333333333333335,20
167632885,5,2.857142857142857,20
44508040,5,5.0,20
2188253,3,1.8181818181818181,20
45026123,5,2.7142857142857144,19
17011902,3,1.9,19
202310807,4,1.9,19
304159504,4,2.375,19
2518483,2,1.3571428571428572,19
754675,4,3.1666666666666665,19
845462,5,3.8,19
204963587,6,3.8,19
291814017,6,2.7142857142857144,19
398802400,3,1.5833333333333333,19
146901612,3,2.111111111111111,19
196772713,3,2.0,18
97140331,5,3.0,18
10162367,7,2.25,18
170546557,4,2.25,18
310733300,5,3.6,18
58656722,4,3.0,18
10331297,6,3.0,18
209036644,6,6.0,18
150295875,7,3.0,18
253625627,6,3.6,18
1390668,3,1.8,18
40150197,3,2.0,18
313512846,3,2.25,18
210163716,4,3.0,18
248691781,4,2.0,18
313236346,9,9.0,18
252950,5,2.5714285714285716,18
37045232,4,3.0,18
357462067,9,9.0,18
119604,6,4.5,18
395222507,3,1.8888888888888888,17
159103803,4,1.5454545454545454,17
315141781,4,1.8888888888888888,17
8678276,3,2.4285714285714284,17
218724098,4,2.4285714285714284,17
993474,3,1.8888888888888888,17
21206165,2,1.4166666666666667,17
38170390,3,1.7,17
10254428,4,2.4285714285714284,17
2590105,4,3.4,17
350286835,5,2.8333333333333335,17
174644676,4,2.4285714285714284,17
1004596,2,1.3076923076923077,17
3984617,3,1.8888888888888888,17
381237283,4,2.8333333333333335,17
207515996,3,2.125,17
210322078,5,3.4,17
5631859,4,3.4,17
152312846,5,3.4,17
90566530,4,2.4285714285714284,17
2223883,3,2.125,17
138877527,4,2.4285714285714284,17
213209095,4,2.8333333333333335,17
270880412,4,2.6666666666666665,16
299440135,5,2.6666666666666665,16
181680,4,2.6666666666666665,16
4295303,6,3.2,16
221258860,4,2.6666666666666665,16
12955475,3,2.0,16
93828818,3,2.0,16
33763465,3,2.0,16
289806996,4,4.0,16
1936658,3,1.6,16
248088279,3,2.0,16
288925506,4,2.6666666666666665,16
395001079,3,2.0,16
259779097,5,4.0,16
16581819,3,2.0,16
369669916,6,5.333333333333333,16
207597267,8,8.0,16
302972568,5,2.2857142857142856,16
1984436,8,8.0,16
20843,2,1.3333333333333333,16
937263,3,2.0,16
79689671,4,2.6666666666666665,16
281811622,5,2.0,16
151133,4,3.2,16
172332172,4,3.2,16
40266991,3,2.0,16
410623279,4,2.2857142857142856,16
58721827,5,5.0,15
171438268,4,1.875,15
207177375,2,1.6666666666666667,15
228831749,5,3.75,15
93856394,5,2.142857142857143,15
1334060,3,1.875,15
114173,2,1.6666666666666667,15
363982720,5,3.0,15
385811,5,5.0,15
143423174,3,2.142857142857143,15
1316853,5,3.75,15
277099812,5,3.0,15
266420017,5,3.0,15
202541498,5,5.0,15
59101922,5,5.0,15
114679712,4,2.5,15
142698174,5,3.75,15
36346456,3,3.0,15
45093357,2,1.875,15
33609470,3,1.875,15
262425830,3,1.875,15
71809043,3,2.0,14
369133455,4,2.3333333333333335,14
356912956,6,4.666666666666667,14
185274500,3,2.3333333333333335,14
360938111,6,4.666666666666667,14
1889828,5,4.666666666666667,14
130735295,5,3.5,14
104244745,13,7.0,14
243764508,4,2.0,14
419862339,3,1.75,14
338918735,5,2.3333333333333335,14
356775399,5,3.5,14
164211923,4,2.8,14
96348016,3,1.75,14
137758514,4,3.5,14
65308369,4,2.8,14
318464095,6,3.5,14
348692839,6,3.5,14
20064657,4,3.5,14
59148840,7,7.0,14
172477360,4,3.5,14
14582110,6,3.5,14
29613624,5,4.666666666666667,14
65245,4,3.5,14
15876060,2,1.1666666666666667,14
1901523,4,2.8,14
2831200,6,4.666666666666667,14
223203612,7,7.0,14
2572216,4,2.0,14
253267725,5,3.5,14
381655843,4,3.5,14
373631682,3,2.3333333333333335,14
177761963,4,3.25,13
395119904,3,2.6,13
206698889,5,4.333333333333333,13
127299791,4,2.6,13
258154731,3,1.8571428571428572,13
21225739,2,1.625,13
122536562,5,2.1666666666666665,13
138886097,5,3.25,13
219653604,4,3.25,13
96097304,3,2.1666666666666665,13
331935333,5,4.333333333333333,13
5282268,5,3.25,13
406112,2,1.4444444444444444,13
246044628,5,4.333333333333333,13
3860216,6,4.333333333333333,13
27472684,6,4.333333333333333,13
5593884,3,1.8571428571428572,13
392637756,3,2.6,13
319162765,5,2.6,13
315944095,10,4.333333333333333,13
11607025,5,3.0,12
359931944,6,6.0,12
133885421,3,2.4,12
224296370,4,2.0,12
419996963,6,2.4,12
235325715,6,4.0,12
172990026,4,4.0,12
9915607,4,4.0,12
377553050,4,3.0,12
7090320,3,2.4,12
2089649,4,2.4,12
250926454,3,2.4,12
5490367,1,1.0,12
1298564,5,2.4,12
67039774,5,3.0,12
11396319,5,2.4,12
359901125,6,6.0,12
138428933,2,1.5,12
6648506,3,2.0,12
65693615,4,3.0,12
311322592,3,3.0,12
433586443,4,3.0,12
5876,2,2.0,12
4409225,4,2.4,12
139146132,6,6.0,12
136137789,3,1.7142857142857142,12
220800181,4,4.0,12
316864608,3,3.0,12
20703184,4,2.4,12
436313,3,1.7142857142857142,12
43855008,4,4.0,12
1344165,2,1.7142857142857142,12
6422619,4,4.0,12
297699497,3,1.8333333333333333,11
377597093,4,2.2,11
36309898,4,2.2,11
139093594,7,5.5,11
374342737,4,1.8333333333333333,11
88023,3,2.75,11
331798330,3,1.8333333333333333,11
80219468,4,3.6666666666666665,11
246941482,3,2.2,11
3190150,2,1.5714285714285714,11
58917223,5,3.6666666666666665,11
203904551,3,1.8333333333333333,11
18365024,4,1.5714285714285714,11
124537532,4,2.2,11
1387140,5,2.75,11
143657335,4,2.2,11
20800512,3,2.2,11
46328767,2,1.8333333333333333,11
84275234,2,1.2222222222222223,11
80194941,4,3.6666666666666665,11
262454582,3,2.75,11
797746,4,2.2,11
220653083,8,3.6666666666666665,11
1958216,3,2.75,11
253797739,4,2.2,11
4610337,5,2.75,11
231371891,6,2.75,11
38561495,3,2.75,11
147736,4,2.75,11
57497,2,1.5714285714285714,11
1679964,5,3.6666666666666665,11
4494467,4,2.75,11
65963842,5,1.8333333333333333,11
419485333,6,3.6666666666666665,11
167633540,5,3.6666666666666665,11
5796323,4,2.2,11
253616834,4,3.6666666666666665,11
1312782,5,2.2,11
352498455,4,3.6666666666666665,11
4466720,4,1.8333333333333333,11
172597758,3,2.5,10
491600,5,2.0,10
264774365,3,2.0,10
64314292,4,2.5,10
15851512,6,3.3333333333333335,10
1488854,5,5.0,10
14545990,3,2.0,10
50975941,4,2.5,10
3466621,5,2.5,10
243530441,3,2.0,10
4497881,4,2.0,10
3211224,4,3.3333333333333335,10
185822870,3,2.5,10
361350971,4,3.3333333333333335,10
1201150,3,2.5,10
279871341,4,2.5,10
171564,3,2.5,10
137652195,4,3.3333333333333335,10
99138472,2,1.6666666666666667,10
154134590,3,2.5,10
300974258,2,2.0,10
141671697,5,2.5,10
477200,3,2.5,10
1169234,4,2.5,10
360580049,7,5.0,10
11493442,2,1.4285714285714286,10
391971772,3,1.25,10
212622816,7,5.0,10
332894,5,2.5,10
4865159,3,2.0,10
235379399,2,2.0,10
282423034,5,5.0,10
72984731,3,2.5,10
302164426,3,2.5,10
228154861,2,1.6666666666666667,10
42513741,2,2.0,10
89538414,3,2.0,10
345667235,5,5.0,10
905214,5,5.0,10
367665148,4,2.5,10
294230378,3,2.0,10
360037772,4,3.3333333333333335,10
5022798,5,5.0,10
271574406,5,2.5,10
237047173,3,2.5,10
327978991,4,2.0,10
274603142,3,2.0,10
164088297,3,2.25,9
348472751,5,3.0,9
89955215,2,1.5,9
20401693,1,1.0,9
3700403,4,3.0,9
25893308,3,1.5,9
377191738,3,3.0,9
151314266,2,1.8,9
9310844,3,1.8,9
322869214,4,3.0,9
205601093,3,3.0,9
370482057,3,3.0,9
589344,3,1.5,9
361146929,3,3.0,9
184946268,3,3.0,9
277038636,3,1.8,9
38616872,3,3.0,9
300169329,3,1.8,9
36601270,3,2.25,9
173416135,3,1.2857142857142858,9
281463672,3,3.0,9
29784562,2,1.8,9
257168439,5,4.5,9
145478443,3,2.25,9
310553,4,2.25,9
250265640,3,2.25,9
8400473,4,3.0,9
319177657,3,3.0,9
332205922,4,2.25,9
7154348,3,3.0,9
421598287,3,2.25,9
71710609,4,3.0,9
425392812,4,3.0,9
137592906,4,2.25,9
13282137,4,3.0,9
1384722,3,3.0,9
209106646,3,3.0,9
49621515,2,1.8,9
361038844,3,2.25,9
274477,2,1.8,9
2467351,4,1.8,9
142618345,3,3.0,9
1259324,4,3.0,9
242180525,4,4.0,8
59055658,3,2.6666666666666665,8
33817450,2,2.0,8
281675809,6,4.0,8
252408283,4,4.0,8
55386638,2,1.3333333333333333,8
4315260,4,4.0,8
251846608,4,4.0,8
75040142,4,2.6666666666666665,8
239705698,3,2.6666666666666665,8
17039255,4,2.0,8
65450163,4,2.6666666666666665,8
36184350,3,1.6,8
4507278,3,1.6,8
304892568,4,2.6666666666666665,8
276046872,2,1.3333333333333333,8
281651585,4,4.0,8
334851782,4,2.6666666666666665,8
146390752,4,4.0,8
5166088,2,2.0,8
19535723,4,4.0,8
268886390,3,2.0,8
330812977,4,4.0,8
497310,4,4.0,8
332197528,4,4.0,8
168485774,3,2.6666666666666665,8
26913481,4,4.0,8
372091,3,2.0,8
235757533,4,4.0,8
206071883,3,2.6666666666666665,8
421076752,4,2.6666666666666665,8
2782978,3,2.6666666666666665,8
411457403,4,4.0,8
27113304,4,4.0,8
298470827,3,2.6666666666666665,8
411900032,3,2.6666666666666665,8
241820841,4,4.0,8
1540889,3,1.6,8
375316061,5,4.0,8
333875514,4,4.0,8
98873328,3,2.0,8
122170712,4,4.0,8
26986204,4,4.0,8
170878530,4,4.0,8
28465928,3,2.0,8
210451031,3,1.6,8
295984189,4,2.6666666666666665,8
7503162,3,2.6666666666666665,8
152859686,2,1.3333333333333333,8
1934447,2,1.6,8
459701,3,1.6,8
1614685,3,2.6666666666666665,8
399032048,2,2.0,8
38190034,3,1.3333333333333333,8
260371662,3,2.6666666666666665,8
386564105,4,4.0,8
5479831,3,2.0,8
25758079,5,4.0,8
163155771,3,2.6666666666666665,8
24448902,6,2.6666666666666665,8
148901975,2,2.0,8
15996154,4,2.6666666666666665,8
89002183,4,4.0,8
30338072,5,4.0,8
351667084,4,3.5,7
46416576,4,2.3333333333333335,7
159499887,4,3.5,7
199684587,3,2.3333333333333335,7
310925871,4,2.3333333333333335,7
163626287,2,1.75,7
59520936,2,1.75,7
34380581,4,2.3333333333333335,7
226262730,4,2.3333333333333335,7
275615351,7,7.0,7
199380065,5,3.5,7
103638170,6,3.5,7
215994603,3,2.3333333333333335,7
16116664,2,1.4,7
315670666,4,3.5,7
218573767,3,2.3333333333333335,7
264801131,4,2.3333333333333335,7
212960032,3,1.75,7
150961998,2,1.4,7
168432203,4,1.75,7
21522474,3,2.3333333333333335,7
52711114,3,2.3333333333333335,7
949648,4,3.5,7
31055973,3,2.3333333333333335,7
183883329,4,2.3333333333333335,7
677977,5,3.5,7
34724014,5,2.3333333333333335,7
23350130,3,2.3333333333333335,7
81846540,3,1.75,7
193087437,3,2.3333333333333335,7
135168547,3,2.3333333333333335,7
341159065,3,2.3333333333333335,7
1920948,3,2.3333333333333335,7
44951871,3,2.3333333333333335,7
34812865,3,1.4,7
396422,7,7.0,7
2337455,3,2.3333333333333335,7
380354198,7,7.0,7
897134,4,1.75,7
277039838,3,2.3333333333333335,7
188818327,4,2.3333333333333335,7
23038763,4,3.5,7
130029851,4,3.5,7
536248,4,2.3333333333333335,7
18533856,2,1.75,7
7447765,2,1.75,7
59204006,3,1.75,7
222322657,3,2.3333333333333335,7
231260873,3,2.3333333333333335,7
13992955,4,3.5,7
18932,2,1.4,7
623196,3,1.4,7
65354189,3,2.3333333333333335,7
10730835,3,2.3333333333333335,7
162320719,4,2.3333333333333335,7
195130729,4,3.5,7
4349764,3,2.3333333333333335,7
1225528,4,2.3333333333333335,7
92388084,3,2.3333333333333335,7
298931328,4,2.0,6
429268512,4,3.0,6
281959659,6,6.0,6
218872508,5,3.0,6
203815354,6,6.0,6
234542556,3,3.0,6
283074051,5,3.0,6
368251574,3,3.0,6
273437969,5,3.0,6
67431194,2,1.5,6
197788015,3,2.0,6
92931533,2,2.0,6
30554584,2,2.0,6
335616979,4,2.0,6
58812671,2,1.5,6
163781157,3,3.0,6
364968887,3,2.0,6
9053684,3,2.0,6
160963096,3,3.0,6
330934912,4,3.0,6
151078856,6,6.0,6
190903221,5,3.0,6
12157618,2,2.0,6
399356982,6,6.0,6
382329822,4,3.0,6
16475813,3,2.0,6
23429562,3,3.0,6
368196965,5,3.0,6
1411496,2,1.5,6
328927671,2,1.5,6
139298702,5,3.0,6
88441585,4,3.0,6
176943040,4,3.0,6
19229510,5,3.0,6
381629764,6,6.0,6
365450938,2,2.0,6
12338709,3,2.0,6
205973913,6,6.0,6
21357208,3,2.0,6
69865608,3,3.0,6
25022946,3,3.0,6
377640088,3,3.0,6
1031952,3,3.0,6
398745181,4,3.0,6
147718045,3,3.0,6
137475194,3,3.0,6
394658159,6,6.0,6
154073109,4,3.0,6
8337104,2,2.0,6
283613,2,1.5,6
16676230,4,3.0,6
75099,5,3.0,6
139003097,6,6.0,6
202212364,5,3.0,6
151386828,5,3.0,6
352750303,3,3.0,6
92719116,6,6.0,6
381785281,3,2.0,6
4454816,2,1.5,6
1277589,3,3.0,6
225137744,3,3.0,6
155435288,2,1.5,6
135132533,3,3.0,6
134105367,3,3.0,6
150697540,2,2.0,6
234044082,3,3.0,6
3942016,2,2.0,6
105326251,6,6.0,6
493304,4,3.0,6
361832872,3,3.0,6
212988788,6,6.0,6
216297748,2,1.5,6
369523874,3,3.0,6
142253456,2,2.0,6
409509577,3,2.0,6
79855716,3,3.0,6
136200320,2,2.0,6
247654577,6,6.0,6
179562888,3,2.0,6
113881146,6,6.0,6
325944701,6,6.0,6
25740703,4,3.0,6
64608355,3,2.0,6
196867,3,2.0,6
191427399,6,6.0,6
220727281,3,2.0,6
2352661,3,2.0,6
381949546,3,3.0,6
72235534,2,2.0,6
44221598,3,2.0,6
293102404,2,1.5,6
194212232,2,2.0,6
13064270,3,3.0,6
392924621,3,3.0,6
233908751,3,3.0,6
151159409,3,3.0,6
411474346,3,3.0,6
211911972,3,2.0,6
124917369,2,2.0,6
1050678,2,2.0,6
420069754,4,2.0,6
126759222,2,2.0,6
243510529,3,3.0,6
218460576,5,5.0,5
381777159,2,1.6666666666666667,5
420831673,4,2.5,5
250744941,3,2.5,5
88667740,5,5.0,5
13001473,2,1.6666666666666667,5
34391023,3,1.6666666666666667,5
9591887,5,5.0,5
390164096,5,5.0,5
194267850,2,1.6666666666666667,5
81943589,3,2.5,5
94045825,2,1.25,5
365150870,4,2.5,5
93777928,5,5.0,5
151495095,2,1.6666666666666667,5
182169865,3,2.5,5
268502690,2,1.6666666666666667,5
118164795,2,1.6666666666666667,5
61060548,2,1.6666666666666667,5
89777592,3,1.6666666666666667,5
341209778,5,5.0,5
171674332,2,1.6666666666666667,5
105587282,2,1.6666666666666667,5
354332137,3,2.5,5
301484945,5,5.0,5
50731911,3,1.6666666666666667,5
290459,1,1.0,5
253269930,2,1.6666666666666667,5
3823936,3,2.5,5
10829423,3,2.5,5
357188721,5,5.0,5
16657370,2,1.6666666666666667,5
179650366,5,5.0,5
1268203,2,1.25,5
314087793,4,2.5,5
222763674,5,5.0,5
14472744,2,1.6666666666666667,5
19305682,5,5.0,5
143150285,1,1.0,5
106942487,2,1.25,5
357150144,5,5.0,5
319705366,2,1.6666666666666667,5
19710753,2,1.6666666666666667,5
2801586,5,5.0,5
62618835,3,2.5,5
315404575,2,1.6666666666666667,5
369740935,5,5.0,5
151723105,2,1.6666666666666667,5
18591384,3,2.5,5
243301595,5,5.0,5
3323316,2,1.6666666666666667,5
201739712,3,2.5,5
174853131,2,1.6666666666666667,5
2349534,4,2.5,5
116748157,2,1.6666666666666667,5
151929207,2,1.6666666666666667,5
66597263,5,5.0,5
204386830,2,1.6666666666666667,5
263109349,2,1.6666666666666667,5
87088954,2,1.6666666666666667,5
24555578,4,2.5,5
27971775,3,2.5,5
353987201,4,2.5,5
736948,4,2.5,5
61306,2,1.6666666666666667,5
492761,2,1.25,5
163258338,3,1.6666666666666667,5
163526781,5,5.0,5
22445937,1,1.0,5
18765692,2,1.6666666666666667,5
